,0,1,2,3,4,5,6,7,8,9,file
3314,0.0,0.0,0.0,0.0,0.07,0.1,0.08,0.02,0.0,0.0,Ekaterina_Dmitriev_0001.jpg
3315,0.0,0.0,0.0,0.0,0.17,0.01,0.01,0.01,0.0,0.0,Ekke_Hard_Forberg_0001.jpg
3316,0.0,0.0,0.0,0.0,0.02,0.1,0.21,0.04,0.0,0.0,Eladio_Larez_0001.jpg
3317,0.0,0.0,0.0,0.0,0.16,0.01,0.01,0.0,0.0,0.0,Elaine_Chao_0001.jpg
3318,0.0,0.0,0.0,0.0,0.26,0.02,0.03,0.02,0.01,0.0,Elaine_Stritch_0001.jpg
3319,0.0,0.0,0.0,0.0,0.33,0.11,0.06,0.0,0.0,0.0,Elena_Bereznaya_0001.jpg
3320,0.0,0.0,0.0,0.0,0.47,0.08,0.03,0.0,0.0,0.0,Elena_Bovina_0001.jpg
3321,0.0,0.0,0.0,0.0,0.32,0.13,0.04,0.0,0.0,0.0,Elena_Bovina_0002.jpg
3322,0.0,0.0,0.0,0.0,0.28,0.16,0.02,0.0,0.0,0.0,Elena_Bovina_0003.jpg
3323,0.0,0.0,0.0,0.0,0.18,0.06,0.03,0.01,0.0,0.0,Elena_Dementieva_0001.jpg
3324,0.0,0.0,0.0,0.0,0.1,0.02,0.02,0.01,0.0,0.0,Elena_de_Chavez_0001.jpg
3325,0.0,0.0,0.01,0.03,0.09,0.03,0.07,0.05,0.01,0.0,Elena_Likhovtseva_0001.jpg
3326,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,Elena_Tihomirova_0001.jpg
3327,0.0,0.0,0.0,0.0,0.18,0.07,0.06,0.01,0.0,0.0,Elgin_Baylor_0001.jpg
3328,0.0,0.0,0.0,0.01,0.08,0.01,0.03,0.02,0.0,0.0,Eliane_Karp_0001.jpg
3329,0.0,0.0,0.01,0.01,0.08,0.04,0.06,0.02,0.0,0.0,Eliane_Karp_0002.jpg
3330,0.0,0.0,0.0,0.0,0.18,0.05,0.07,0.02,0.0,0.0,Eliane_Karp_0003.jpg
3331,0.0,0.0,0.01,0.01,0.28,0.02,0.0,0.01,0.0,0.0,Eliane_Karp_0004.jpg
3332,0.0,0.0,0.02,0.09,0.19,0.0,0.0,0.01,0.0,0.0,Elias_Attallah_0001.jpg
3333,0.0,0.0,0.0,0.0,0.22,0.06,0.02,0.0,0.0,0.0,Elijah_Wood_0001.jpg
3334,0.0,0.0,0.0,0.0,0.3,0.03,0.07,0.03,0.0,0.0,Elijah_Wood_0002.jpg
3335,0.0,0.0,0.0,0.0,0.15,0.07,0.04,0.01,0.0,0.0,Elijah_Wood_0003.jpg
3336,0.0,0.0,0.0,0.02,0.19,0.07,0.04,0.02,0.01,0.0,Elijan_Ingram_0001.jpg
3337,0.0,0.0,0.0,0.05,0.19,0.07,0.07,0.02,0.0,0.0,Elinor_Caplan_0001.jpg
3338,0.0,0.0,0.0,0.0,0.18,0.09,0.04,0.01,0.0,0.0,Elinor_Caplan_0002.jpg
3339,0.0,0.0,0.0,0.01,0.06,0.01,0.02,0.01,0.01,0.0,Elin_Nordegren_0001.jpg
3340,0.0,0.0,0.01,0.02,0.33,0.05,0.01,0.0,0.0,0.0,Elin_Nordegren_0002.jpg
3341,0.0,0.0,0.0,0.0,0.13,0.08,0.04,0.01,0.0,0.0,Eliott_Spitzer_0001.jpg
3342,0.0,0.0,0.0,0.05,0.14,0.02,0.04,0.03,0.0,0.0,Elisabeth_Schumacher_0001.jpg
3343,0.0,0.0,0.0,0.0,0.11,0.02,0.02,0.0,0.0,0.0,Elisabeth_Schumacher_0002.jpg
3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elisabeth_Welch_0001.jpg
3345,0.0,0.0,0.0,0.07,0.23,0.04,0.08,0.04,0.0,0.0,Elisha_Cuthbert_0001.jpg
3346,0.0,0.0,0.01,0.08,0.37,0.04,0.01,0.0,0.0,0.0,Elizabeth_Berkeley_0001.jpg
3347,0.0,0.0,0.0,0.0,0.25,0.06,0.02,0.01,0.0,0.0,Elizabeth_Dole_0001.jpg
3348,0.0,0.0,0.0,0.13,0.3,0.04,0.01,0.0,0.0,0.0,Elizabeth_Dole_0002.jpg
3349,0.0,0.0,0.0,0.0,0.33,0.02,0.01,0.0,0.0,0.0,Elizabeth_Dole_0003.jpg
3350,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0,Elizabeth_Dole_0004.jpg
3351,0.0,0.0,0.0,0.0,0.22,0.02,0.02,0.01,0.0,0.0,Elizabeth_Hill_0001.jpg
3352,0.0,0.0,0.0,0.01,0.33,0.01,0.02,0.02,0.01,0.0,Elizabeth_Hurley_0001.jpg
3353,0.0,0.0,0.0,0.01,0.31,0.0,0.0,0.06,0.04,0.0,Elizabeth_Hurley_0002.jpg
3354,0.0,0.0,0.0,0.05,0.26,0.0,0.01,0.02,0.02,0.0,Elizabeth_Hurley_0003.jpg
3355,0.0,0.0,0.0,0.02,0.24,0.03,0.01,0.0,0.0,0.0,Elizabeth_Hurley_0004.jpg
3356,0.0,0.0,0.0,0.09,0.41,0.02,0.02,0.01,0.01,0.0,Elizabeth_Hurley_0005.jpg
3357,0.0,0.0,0.0,0.01,0.22,0.03,0.06,0.02,0.0,0.0,Elizabeth_Pena_0001.jpg
3358,0.0,0.0,0.0,0.0,0.26,0.0,0.01,0.01,0.01,0.0,Elizabeth_Regan_0001.jpg
3359,0.0,0.0,0.0,0.02,0.44,0.1,0.01,0.0,0.0,0.0,Elizabeth_Shue_0001.jpg
3360,0.0,0.0,0.0,0.1,0.39,0.06,0.03,0.0,0.0,0.0,Elizabeth_Shue_0002.jpg
3361,0.0,0.0,0.0,0.04,0.4,0.04,0.02,0.01,0.0,0.0,Elizabeth_Smart_0001.jpg
3362,0.0,0.0,0.0,0.0,0.4,0.05,0.03,0.01,0.0,0.0,Elizabeth_Smart_0002.jpg
3363,0.0,0.0,0.0,0.0,0.32,0.03,0.02,0.01,0.01,0.0,Elizabeth_Smart_0003.jpg
3364,0.0,0.0,0.0,0.0,0.16,0.07,0.04,0.0,0.0,0.0,Elizabeth_Smart_0004.jpg
3365,0.0,0.0,0.0,0.0,0.11,0.14,0.05,0.0,0.0,0.0,Elizabeth_Smart_0005.jpg
3366,0.0,0.0,0.0,0.05,0.26,0.01,0.01,0.0,0.0,0.0,Elizabeth_Taylor_0001.jpg
3367,0.0,0.0,0.0,0.0,0.28,0.03,0.01,0.0,0.0,0.0,Elizabeth_Taylor_0002.jpg
3368,0.0,0.0,0.0,0.01,0.24,0.08,0.07,0.01,0.01,0.0,Eliza_Dushku_0001.jpg
3369,0.0,0.0,0.02,0.07,0.14,0.01,0.01,0.01,0.01,0.0,Eliza_Manningham-Buller_0001.jpg
3370,0.0,0.0,0.0,0.03,0.35,0.08,0.03,0.0,0.0,0.0,Eli_Broad_0001.jpg
3371,0.0,0.0,0.0,0.0,0.25,0.07,0.04,0.0,0.0,0.0,Eli_Rosenbaum_0001.jpg
3372,0.0,0.0,0.0,0.0,0.17,0.0,0.01,0.02,0.02,0.0,Eli_Stutsman_0001.jpg
3373,0.0,0.0,0.0,0.0,0.35,0.05,0.04,0.01,0.0,0.0,Ellen_Barkin_0001.jpg
3374,0.0,0.0,0.0,0.01,0.41,0.04,0.01,0.0,0.0,0.0,Ellen_DeGeneres_0001.jpg
3375,0.0,0.0,0.0,0.03,0.33,0.04,0.01,0.02,0.01,0.0,Ellen_DeGeneres_0002.jpg
3376,0.0,0.0,0.0,0.01,0.35,0.06,0.02,0.0,0.0,0.0,Ellen_Engleman_0001.jpg
3377,0.0,0.0,0.0,0.01,0.25,0.04,0.02,0.0,0.0,0.0,Ellen_Engleman_0002.jpg
3378,0.0,0.0,0.0,0.05,0.27,0.02,0.01,0.01,0.01,0.0,Ellen_MacArthur_0001.jpg
3379,0.0,0.0,0.0,0.0,0.16,0.05,0.05,0.03,0.0,0.0,Ellen_Martin_0001.jpg
3380,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13,0.13,0.01,Ellen_Pompeo_0001.jpg
3381,0.0,0.0,0.0,0.0,0.28,0.02,0.03,0.01,0.0,0.0,Ellen_Saracini_0001.jpg
3382,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.0,0.0,0.0,Elliott_Mincberg_0001.jpg
3383,0.0,0.0,0.0,0.0,0.13,0.02,0.02,0.02,0.0,0.0,Elmar_Brok_0001.jpg
3384,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.04,0.03,0.0,Elodie_Bouchez_0001.jpg
3385,0.0,0.0,0.0,0.0,0.19,0.03,0.03,0.03,0.01,0.0,Eloy_Gutierrez_0001.jpg
3386,0.0,0.0,0.0,0.0,0.22,0.01,0.02,0.07,0.02,0.0,Elsa_Zylberstein_0001.jpg
3387,0.0,0.0,0.01,0.04,0.2,0.0,0.01,0.01,0.0,0.0,Elsa_Zylberstein_0002.jpg
3388,0.0,0.0,0.0,0.05,0.31,0.02,0.02,0.07,0.0,0.0,Elsa_Zylberstein_0003.jpg
3389,0.0,0.0,0.0,0.0,0.33,0.21,0.06,0.01,0.0,0.0,Elsa_Zylberstein_0004.jpg
3390,0.0,0.0,0.04,0.12,0.15,0.0,0.01,0.01,0.01,0.0,Elsa_Zylberstein_0005.jpg
3391,0.0,0.0,0.0,0.01,0.14,0.03,0.03,0.01,0.0,0.0,Elsa_Zylberstein_0006.jpg
3392,0.0,0.0,0.0,0.02,0.25,0.03,0.03,0.01,0.01,0.0,Elton_John_0001.jpg
3393,0.0,0.0,0.0,0.0,0.06,0.05,0.02,0.0,0.01,0.0,Elton_John_0002.jpg
3394,0.0,0.0,0.0,0.0,0.17,0.02,0.04,0.01,0.0,0.0,Elton_John_0003.jpg
3395,0.0,0.0,0.0,0.0,0.37,0.02,0.03,0.01,0.01,0.0,Elton_John_0004.jpg
3396,0.0,0.0,0.0,0.1,0.16,0.02,0.01,0.0,0.0,0.0,Elton_John_0005.jpg
3397,0.0,0.0,0.0,0.0,0.18,0.06,0.06,0.02,0.01,0.0,Elton_John_0006.jpg
3398,0.0,0.0,0.1,0.11,0.13,0.02,0.01,0.0,0.0,0.0,Elton_John_0007.jpg
3399,0.0,0.0,0.0,0.02,0.3,0.03,0.03,0.02,0.0,0.0,Elva_Hsiao_0001.jpg
3400,0.0,0.0,0.0,0.02,0.24,0.04,0.03,0.01,0.0,0.0,Elvis_Costello_0001.jpg
3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elvis_Presley_0001.jpg
3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elvis_Presley_0002.jpg
3403,0.0,0.0,0.01,0.03,0.34,0.03,0.02,0.01,0.01,0.0,Elvis_Stojko_0001.jpg
3404,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,El_Hadji_Diouf_0001.jpg
3405,0.0,0.0,0.0,0.0,0.23,0.02,0.0,0.0,0.0,0.0,Emanuel_Ginobili_0001.jpg
3406,0.0,0.0,0.0,0.0,0.21,0.13,0.16,0.03,0.01,0.0,Emanuel_Ginobili_0002.jpg
3407,0.0,0.0,0.0,0.0,0.12,0.02,0.01,0.0,0.0,0.0,Emanuel_Ginobili_0003.jpg
3408,0.0,0.0,0.0,0.0,0.28,0.14,0.03,0.01,0.01,0.0,Emanuel_Ginobili_0004.jpg
3409,0.0,0.0,0.0,0.0,0.16,0.14,0.1,0.02,0.0,0.0,Emanuel_Ginobili_0005.jpg
3410,0.0,0.0,0.0,0.0,0.13,0.2,0.1,0.01,0.01,0.0,Emelie_Loit_0001.jpg
3411,0.0,0.0,0.0,0.01,0.07,0.01,0.01,0.0,0.0,0.0,Emile_Lahoud_0001.jpg
3412,0.0,0.0,0.0,0.0,0.07,0.16,0.08,0.0,0.0,0.0,Emile_Lahoud_0002.jpg
3413,0.0,0.0,0.0,0.03,0.35,0.03,0.02,0.01,0.0,0.0,Emilio_Azcarraga_Jean_0001.jpg
3414,0.0,0.0,0.0,0.0,0.06,0.01,0.02,0.01,0.0,0.0,Emilio_Botin_0001.jpg
3415,0.0,0.0,0.0,0.0,0.22,0.14,0.06,0.01,0.0,0.0,Emily_Mason_0001.jpg
3416,0.0,0.0,0.0,0.01,0.32,0.02,0.03,0.02,0.0,0.0,Emily_Mortimer_0001.jpg
3417,0.0,0.0,0.0,0.0,0.37,0.09,0.02,0.01,0.01,0.0,Emily_Robison_0001.jpg
3418,0.0,0.0,0.0,0.0,0.16,0.03,0.02,0.0,0.0,0.0,Emily_Robison_0002.jpg
3419,0.0,0.0,0.0,0.0,0.09,0.01,0.01,0.01,0.0,0.0,Emily_Stevens_0001.jpg
3420,0.0,0.0,0.0,0.0,0.03,0.15,0.06,0.02,0.01,0.0,Eminem_0001.jpg
3421,0.0,0.0,0.0,0.0,0.41,0.1,0.03,0.0,0.0,0.0,Emmanuelle_Beart_0001.jpg
3422,0.0,0.0,0.0,0.0,0.28,0.1,0.05,0.01,0.0,0.0,Emmanuelle_Beart_0002.jpg
3423,0.0,0.0,0.0,0.0,0.31,0.09,0.03,0.0,0.0,0.0,Emmanuelle_Beart_0003.jpg
3424,0.0,0.0,0.0,0.0,0.4,0.05,0.02,0.0,0.0,0.0,Emmanuelle_Jagodsinski_0001.jpg
3425,0.0,0.0,0.0,0.01,0.05,0.05,0.11,0.04,0.0,0.0,Emmanuel_Filiberto_0001.jpg
3426,0.0,0.0,0.0,0.01,0.24,0.11,0.11,0.02,0.01,0.0,Emmanuel_Milingo_0001.jpg
3427,0.0,0.0,0.0,0.01,0.26,0.07,0.02,0.0,0.01,0.0,Emma_Nicholson_0001.jpg
3428,0.0,0.0,0.0,0.0,0.46,0.02,0.01,0.0,0.0,0.0,Emma_Thompson_0001.jpg
3429,0.0,0.0,0.0,0.01,0.22,0.09,0.05,0.01,0.0,0.0,Emma_Thompson_0002.jpg
3430,0.0,0.0,0.0,0.0,0.33,0.08,0.05,0.0,0.0,0.0,Emma_Thompson_0003.jpg
3431,0.0,0.0,0.0,0.02,0.2,0.02,0.03,0.01,0.0,0.0,Emma_Watson_0001.jpg
3432,0.0,0.0,0.0,0.12,0.28,0.04,0.01,0.0,0.0,0.0,Emma_Watson_0002.jpg
3433,0.0,0.0,0.0,0.02,0.24,0.04,0.04,0.01,0.0,0.0,Emma_Watson_0003.jpg
3434,0.0,0.0,0.02,0.12,0.2,0.02,0.02,0.01,0.0,0.0,Emma_Watson_0004.jpg
3435,0.0,0.0,0.0,0.13,0.29,0.04,0.03,0.01,0.0,0.0,Emma_Watson_0005.jpg
3436,0.0,0.0,0.0,0.0,0.18,0.05,0.07,0.04,0.01,0.0,Emmit_Smith_0001.jpg
3437,0.0,0.0,0.0,0.0,0.05,0.05,0.06,0.07,0.04,0.01,Emmit_Smith_0002.jpg
3438,0.0,0.0,0.0,0.04,0.24,0.07,0.02,0.0,0.0,0.0,Emmy_Rossum_0001.jpg
3439,0.0,0.0,0.0,0.0,0.32,0.03,0.01,0.0,0.01,0.0,Emyr_Jones_Parry_0001.jpg
3440,0.0,0.0,0.0,0.0,0.22,0.03,0.01,0.0,0.0,0.0,Enola_Rice_0001.jpg
3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enos_Slaughter_0001.jpg
3442,0.0,0.0,0.0,0.01,0.22,0.03,0.01,0.0,0.0,0.0,Enrica_Fico_0001.jpg
3443,0.0,0.0,0.0,0.01,0.42,0.04,0.03,0.0,0.0,0.0,Enrik_Vendt_0001.jpg
3444,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.02,0.01,0.0,Enrique_Bolanos_0001.jpg
3445,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.04,0.01,0.0,Enrique_Bolanos_0002.jpg
3446,0.0,0.0,0.0,0.0,0.08,0.05,0.04,0.01,0.0,0.0,Enrique_Bolanos_0003.jpg
3447,0.0,0.0,0.01,0.02,0.1,0.01,0.04,0.09,0.01,0.0,Enrique_Bolanos_0004.jpg
3448,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,Enrique_Bolanos_0005.jpg
3449,0.0,0.0,0.0,0.0,0.06,0.09,0.2,0.09,0.01,0.0,Enrique_Haroldo_Gorriaran_Merlo_0001.jpg
3450,0.0,0.0,0.0,0.0,0.1,0.02,0.02,0.01,0.0,0.0,Enrique_Iglesias_0001.jpg
3451,0.0,0.0,0.0,0.0,0.36,0.01,0.01,0.04,0.01,0.0,Enrique_Medina_Gomez_0001.jpg
3452,0.0,0.0,0.0,0.04,0.34,0.03,0.02,0.01,0.0,0.0,Enrique_Oliu_0001.jpg
3453,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.0,Erick_Barkley_0001.jpg
3454,0.0,0.0,0.0,0.0,0.27,0.07,0.05,0.02,0.01,0.0,Eric_Bana_0001.jpg
3455,0.0,0.0,0.0,0.04,0.31,0.04,0.03,0.01,0.0,0.0,Eric_Benet_0001.jpg
3456,0.0,0.0,0.0,0.07,0.28,0.09,0.09,0.04,0.0,0.0,Eric_Christian_Olsen_0001.jpg
3457,0.0,0.0,0.0,0.01,0.06,0.0,0.01,0.01,0.0,0.0,Eric_Clapton_0001.jpg
3458,0.0,0.0,0.01,0.01,0.09,0.01,0.0,0.0,0.0,0.0,Eric_Clapton_0002.jpg
3459,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,Eric_Daze_0001.jpg
3460,0.0,0.0,0.0,0.0,0.27,0.0,0.01,0.01,0.02,0.0,Eric_Dubin_0001.jpg
3461,0.0,0.0,0.0,0.0,0.58,0.14,0.02,0.0,0.0,0.0,Eric_Fehr_0001.jpg
3462,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.05,0.03,0.0,Eric_Hinske_0001.jpg
3463,0.0,0.0,0.0,0.01,0.24,0.04,0.02,0.01,0.0,0.0,Eric_Hinske_0002.jpg
3464,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,Eric_Idle_0001.jpg
3465,0.0,0.0,0.01,0.05,0.1,0.0,0.01,0.02,0.05,0.0,Eric_Lindros_0001.jpg
3466,0.0,0.0,0.0,0.02,0.46,0.07,0.03,0.01,0.0,0.0,Eric_Lloyd_0001.jpg
3467,0.0,0.0,0.0,0.04,0.12,0.01,0.01,0.02,0.02,0.0,Eric_Robert_Rudolph_0001.jpg
3468,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.03,0.0,0.0,Eric_Robert_Rudolph_0002.jpg
3469,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,Eric_Robert_Rudolph_0003.jpg
3470,0.0,0.0,0.0,0.0,0.25,0.04,0.03,0.0,0.0,0.0,Eric_Rosser_0001.jpg
3471,0.0,0.0,0.03,0.15,0.09,0.0,0.01,0.01,0.0,0.0,Eric_Rosser_0002.jpg
3472,0.0,0.0,0.0,0.14,0.4,0.02,0.01,0.0,0.0,0.0,Eric_Ryan_Donnelly_0001.jpg
3473,0.0,0.0,0.0,0.05,0.36,0.05,0.05,0.01,0.0,0.0,Eric_Schacht_0001.jpg
3474,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,Eric_Shinseki_0001.jpg
3475,0.0,0.0,0.0,0.0,0.04,0.06,0.14,0.01,0.0,0.0,Eric_Snow_0001.jpg
3476,0.0,0.0,0.0,0.04,0.36,0.05,0.09,0.0,0.0,0.0,Eric_Staal_0001.jpg
3477,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.01,0.0,0.0,Eric_Taino_0001.jpg
3478,0.0,0.0,0.0,0.0,0.02,0.06,0.18,0.09,0.01,0.0,Eric_Vigouroux_0001.jpg
3479,0.0,0.0,0.0,0.05,0.28,0.01,0.02,0.0,0.0,0.0,Eric_Wedge_0001.jpg
3480,0.0,0.0,0.0,0.06,0.38,0.03,0.0,0.0,0.0,0.0,Erika_Christensen_0001.jpg
3481,0.0,0.0,0.0,0.03,0.25,0.04,0.05,0.02,0.0,0.0,Erika_Christensen_0002.jpg
3482,0.0,0.0,0.0,0.0,0.34,0.08,0.05,0.01,0.01,0.0,Erika_Harold_0001.jpg
3483,0.0,0.0,0.0,0.0,0.33,0.03,0.03,0.03,0.01,0.0,Erika_Harold_0002.jpg
3484,0.0,0.0,0.0,0.0,0.26,0.02,0.03,0.04,0.02,0.0,Erika_Harold_0003.jpg
3485,0.0,0.0,0.0,0.0,0.18,0.0,0.01,0.02,0.03,0.0,Erika_Harold_0004.jpg
3486,0.0,0.0,0.0,0.0,0.24,0.03,0.05,0.02,0.01,0.0,Erika_Harold_0005.jpg
3487,0.0,0.0,0.0,0.0,0.1,0.06,0.09,0.04,0.0,0.0,Erika_Reyes_0001.jpg
3488,0.0,0.0,0.0,0.02,0.19,0.04,0.04,0.01,0.0,0.0,Eriko_Tamura_0001.jpg
3489,0.0,0.0,0.0,0.0,0.17,0.06,0.03,0.01,0.01,0.0,Erik_Morales_0001.jpg
3490,0.0,0.0,0.0,0.01,0.13,0.02,0.02,0.0,0.0,0.0,Erik_Morales_0002.jpg
3491,0.0,0.0,0.0,0.0,0.24,0.1,0.04,0.01,0.01,0.0,Erik_Morales_0003.jpg
3492,0.0,0.0,0.03,0.11,0.25,0.03,0.01,0.0,0.0,0.0,Erin_Brockovich_0001.jpg
3493,0.0,0.0,0.0,0.0,0.39,0.05,0.02,0.02,0.0,0.0,Erin_Hershey_Presley_0001.jpg
3494,0.0,0.0,0.0,0.0,0.27,0.05,0.03,0.0,0.0,0.0,Erin_Runnion_0001.jpg
3495,0.0,0.0,0.0,0.0,0.17,0.01,0.02,0.0,0.0,0.0,Erin_Runnion_0002.jpg
3496,0.0,0.0,0.0,0.01,0.22,0.03,0.06,0.03,0.0,0.0,Erin_Runnion_0003.jpg
3497,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.03,0.03,0.0,Erin_Runnion_0004.jpg
3498,0.0,0.0,0.0,0.04,0.39,0.02,0.01,0.0,0.0,0.0,Ernesto_Zedillo_0001.jpg
3499,0.0,0.0,0.0,0.07,0.23,0.07,0.05,0.01,0.0,0.0,Ernesto_Zedillo_0002.jpg
3500,0.0,0.0,0.0,0.01,0.25,0.12,0.06,0.01,0.0,0.0,Ernest_Hollings_0001.jpg
3501,0.0,0.0,0.0,0.0,0.4,0.05,0.01,0.0,0.0,0.0,Ernie_Els_0001.jpg
3502,0.0,0.0,0.02,0.08,0.11,0.04,0.02,0.0,0.0,0.0,Ernie_Els_0002.jpg
3503,0.0,0.0,0.0,0.0,0.09,0.02,0.02,0.0,0.0,0.0,Ernie_Els_0003.jpg
3504,0.0,0.0,0.0,0.0,0.13,0.08,0.04,0.0,0.0,0.0,Ernie_Els_0004.jpg
3505,0.0,0.0,0.0,0.01,0.13,0.01,0.02,0.0,0.0,0.0,Ernie_Eves_0001.jpg
3506,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,Ernie_Eves_0002.jpg
3507,0.0,0.0,0.0,0.0,0.25,0.15,0.08,0.03,0.0,0.0,Ernie_Fletcher_0001.jpg
3508,0.0,0.0,0.0,0.0,0.23,0.03,0.05,0.01,0.0,0.0,Ernie_Fletcher_0002.jpg
3509,0.0,0.0,0.0,0.0,0.29,0.06,0.01,0.01,0.01,0.0,Ernie_Grunfeld_0001.jpg
3510,0.0,0.0,0.0,0.0,0.26,0.11,0.11,0.02,0.0,0.0,Ernie_Harwell_0001.jpg
3511,0.0,0.0,0.0,0.0,0.04,0.14,0.12,0.01,0.0,0.0,Ernie_Preate_0001.jpg
3512,0.0,0.0,0.0,0.04,0.27,0.02,0.02,0.0,0.0,0.0,Ernie_Stewart_0001.jpg
3513,0.0,0.0,0.0,0.0,0.2,0.02,0.02,0.01,0.01,0.0,Erskine_Bowles_0001.jpg
3514,0.0,0.0,0.0,0.01,0.24,0.13,0.05,0.0,0.0,0.0,Erwin_Abdullah_0001.jpg
3515,0.0,0.0,0.0,0.03,0.3,0.07,0.06,0.01,0.01,0.0,Erwin_Mapasseng_0001.jpg
3516,0.0,0.0,0.0,0.02,0.24,0.02,0.0,0.0,0.0,0.0,Esad_Landzo_0001.jpg
3517,0.0,0.0,0.0,0.0,0.09,0.01,0.01,0.0,0.0,0.0,Esteban_Cordoba-Velazquez_0001.jpg
3518,0.0,0.0,0.0,0.02,0.29,0.03,0.02,0.0,0.0,0.0,Estella_Warren_0001.jpg
3519,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Estelle_Morris_0001.jpg
3520,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,Ester_Canadas_0001.jpg
3521,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.03,0.0,0.0,Esther_Macklin_0001.jpg
3522,0.0,0.0,0.0,0.02,0.3,0.05,0.04,0.01,0.0,0.0,Ethan_Hawke_0001.jpg
3523,0.0,0.0,0.0,0.0,0.3,0.05,0.02,0.0,0.0,0.0,Ethan_Hawke_0002.jpg
3524,0.0,0.0,0.0,0.0,0.32,0.05,0.04,0.01,0.0,0.0,Ethan_Hawke_0003.jpg
3525,0.0,0.0,0.0,0.01,0.22,0.01,0.01,0.0,0.0,0.0,Ethan_Hawke_0004.jpg
3526,0.0,0.0,0.0,0.14,0.31,0.01,0.01,0.03,0.02,0.0,Etta_James_0001.jpg
3527,0.0,0.0,0.0,0.03,0.2,0.18,0.09,0.01,0.0,0.0,Eugene_Melnyk_0001.jpg
3528,0.0,0.0,0.0,0.05,0.39,0.02,0.02,0.01,0.01,0.0,Eugene_Teslovic_0001.jpg
3529,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.02,0.0,Eunice_Barber_0001.jpg
3530,0.0,0.0,0.0,0.0,0.02,0.02,0.08,0.03,0.02,0.0,Eunice_Barber_0002.jpg
3531,0.0,0.0,0.0,0.0,0.09,0.04,0.02,0.0,0.0,0.0,Eurico_Guterres_0001.jpg
3532,0.0,0.0,0.0,0.0,0.21,0.11,0.11,0.04,0.0,0.0,Evander_Holyfield_0001.jpg
3533,0.0,0.0,0.01,0.03,0.11,0.05,0.03,0.03,0.0,0.0,Evander_Holyfield_0002.jpg
3534,0.0,0.0,0.0,0.0,0.18,0.02,0.03,0.02,0.0,0.0,Evan_Marriott_0001.jpg
3535,0.0,0.0,0.0,0.0,0.36,0.02,0.03,0.0,0.0,0.0,Evan_Rachel_Wood_0001.jpg
3536,0.0,0.0,0.01,0.04,0.12,0.0,0.02,0.01,0.0,0.0,Evan_Rachel_Wood_0002.jpg
3537,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.02,0.01,0.0,Evan_Rachel_Wood_0003.jpg
3538,0.0,0.0,0.0,0.04,0.24,0.07,0.03,0.0,0.0,0.0,Eva_Amurri_0001.jpg
3539,0.0,0.0,0.0,0.0,0.23,0.05,0.06,0.02,0.0,0.0,Eva_Dimas_0001.jpg
3540,0.0,0.0,0.0,0.0,0.36,0.08,0.01,0.0,0.0,0.0,Eva_Dimas_0002.jpg
3541,0.0,0.0,0.0,0.08,0.31,0.03,0.02,0.0,0.0,0.0,Eva_Herzigova_0001.jpg
3542,0.0,0.0,0.0,0.02,0.39,0.07,0.03,0.0,0.0,0.0,Eva_Marie_Saint_0001.jpg
3543,0.0,0.0,0.0,0.0,0.08,0.15,0.03,0.01,0.01,0.0,Eva_Mendes_0001.jpg
3544,0.0,0.0,0.0,0.0,0.42,0.02,0.01,0.0,0.0,0.0,Evelyn_Lauder_0001.jpg
3545,0.0,0.0,0.0,0.0,0.05,0.02,0.03,0.01,0.0,0.0,Eve_Ensler_0001.jpg
